application_id,company_name,industry,loan_purpose,annual_revenue,loan_amount_requested,loan_to_revenue_ratio,years_in_business,num_employees,credit_score,debt_to_income_ratio,monthly_cash_flow,existing_loans,late_payments_12m,avg_daily_transactions,transaction_volatility,max_overdraft_30d,risk_tier,default_probability,default,application_date
APP-002118,Gomez-Bowman,Manufacturing,Debt Consolidation,143948.51,50338.22,0.3497,5.7,52,613,0.2167,873.56,1,0,10.37,0.6048,0.0,BBB,0.6364,1,2026-03-31
APP-002119,Espinoza PLC,Agriculture,Working Capital,207421.53,393075.03,1.8951,3.4,66,805,0.3244,3837.2,0,0,37.3,0.4619,0.0,AA,0.4404,1,2025-11-05
APP-002120,"Yu, Ashley and Wallace",Technology,Equipment Purchase,1179122.48,46643.48,0.0396,9.5,106,705,0.1062,13586.33,2,3,9.5,0.7616,57.12,AA,0.7177,0,2025-12-16
APP-002121,Powell-Davis,Retail,Equipment Purchase,135201739.34,57678.63,0.0004,11.4,21,616,0.6498,2515149.85,2,0,8.18,0.4353,0.0,BBB,0.7902,1,2026-03-28
APP-002122,Brooks-Bates,Manufacturing,Debt Consolidation,10390.87,14001.39,1.3475,12.2,5,664,0.0602,112.04,1,2,19.49,0.1706,206.75,A,0.6157,1,2025-07-21
APP-002123,Davis-Sosa,Agriculture,Debt Consolidation,1261518.41,921746.63,0.7307,10.4,137,735,0.2187,13518.17,4,1,3.99,0.2049,0.0,AA,0.3051,0,2025-06-20
APP-002124,Murray-Ross,Finance,Business Expansion,10832253.36,259167.29,0.0239,0.0,18,678,0.5041,145508.15,0,0,12.41,0.7193,15.53,A,0.7394,1,2026-03-20
APP-002125,Bridges-Velazquez,Transportation,Equipment Purchase,571861.53,201431.4,0.3522,5.7,81,833,0.2657,2802.08,2,0,5.15,0.5662,136.34,AAA,0.2517,0,2026-01-19
APP-002126,"Gutierrez, Cortez and Gardner",Finance,Equipment Purchase,11161107.99,1643091.17,0.1472,5.9,25,658,0.0344,70020.78,3,0,21.61,0.7505,0.0,A,0.3159,0,2025-10-03
APP-002127,"Webster, Graham and Morris",Media,Working Capital,1533465.39,27402.7,0.0179,5.0,24,658,0.2947,9989.63,4,0,8.28,0.394,335.27,A,0.36,0,2025-12-10
APP-002128,Hamilton-Shaw,Manufacturing,Equipment Purchase,86241.66,111721.98,1.2955,11.3,12,718,0.1275,1017.29,0,1,4.75,0.4376,0.0,AA,0.3848,0,2026-02-20
APP-002129,"Costa, Hicks and Graves",Media,Real Estate,743643.06,67575.51,0.0909,10.7,10,733,0.2754,7533.8,1,0,20.21,0.6522,0.0,AA,0.2491,0,2025-06-21
APP-002130,Mendoza-Walker,Retail,Research & Development,10349497.95,542107.02,0.0524,11.4,12,686,0.0996,114422.09,1,0,2.83,0.4887,0.0,A,0.1655,1,2026-02-28
APP-002131,Gonzales-Nunez,Real Estate,Real Estate,93293.22,127883.26,1.3708,13.7,8,679,0.8167,816.83,4,2,16.68,0.4988,326.24,BB,0.9498,1,2026-01-10
APP-002132,"Mays, Thompson and Mcintyre",Transportation,Research & Development,372156.79,13546.87,0.0364,10.5,38,627,0.4773,5009.95,1,0,47.88,0.2246,0.0,BBB,0.5732,0,2025-04-14
APP-002133,Sanchez Ltd,Media,Business Expansion,33413.19,49065.64,1.4685,3.0,105,692,0.2362,372.45,0,2,45.05,0.2595,0.0,A,0.6806,1,2025-06-08
APP-002134,Hall-Johnson,Manufacturing,Business Expansion,2100702.07,9644.49,0.0046,5.6,59,712,0.0648,30846.55,2,0,13.3,0.5444,0.0,AA,0.1305,0,2025-06-17
APP-002135,Brady LLC,Energy,Business Expansion,70539.99,190406.9,2.6993,2.9,24,721,0.4744,501.46,1,1,33.68,0.6224,1579.28,A,0.8983,1,2026-03-11
APP-002136,Bennett and Sons,Real Estate,Equipment Purchase,24884371.0,709921.32,0.0285,10.5,20,730,0.4098,283539.3,0,0,4.24,0.1965,0.0,AA,0.1956,0,2025-08-29
APP-002137,Jenkins-Mills,Energy,Business Expansion,1940196.71,39981.49,0.0206,11.7,3,743,0.0746,14387.12,1,0,33.76,0.3437,0.0,AA,0.0991,0,2025-12-13
APP-002138,"Foster, Harris and Benson",Media,Business Expansion,643126.29,5312.11,0.0083,0.0,10,766,0.0863,7742.4,1,3,83.0,0.5257,0.0,AAA,0.8102,1,2025-05-19
APP-002139,Taylor-Morris,Energy,Business Expansion,80840.56,107303.12,1.3273,12.0,32,699,0.2857,1660.28,0,1,14.55,0.1444,0.0,A,0.401,1,2025-11-03
APP-002140,Boyd-Gutierrez,Agriculture,Business Expansion,224067.99,17406.86,0.0777,15.0,71,795,0.4018,1384.2,1,2,9.13,0.5608,0.0,AA,0.6723,1,2025-10-27
APP-002141,"Chung, Sandoval and Rosario",Agriculture,Debt Consolidation,568884.46,39950.65,0.0702,16.3,78,799,0.3615,6396.53,2,1,49.6,0.5556,0.0,AA,0.4462,1,2026-01-22
APP-002142,"Perez, Tanner and Cline",Real Estate,Debt Consolidation,27911646.06,51257.16,0.0018,4.6,91,573,0.5208,175402.94,0,1,19.73,0.7407,552.2,BB,0.9578,1,2025-04-16
APP-002143,Coleman PLC,Retail,Working Capital,4763750.58,41126.73,0.0086,4.3,23,646,0.3526,55231.7,0,0,33.32,0.7969,252.96,BBB,0.6112,0,2026-03-14
APP-002144,Page LLC,Energy,Real Estate,3553097.25,18569.18,0.0052,5.4,4,646,0.0859,33990.65,0,0,5.47,0.3998,0.0,BBB,0.2753,0,2025-06-08
APP-002145,"Green, Nguyen and Huff",Media,Debt Consolidation,317979.64,85331.66,0.2684,7.7,21,725,0.1432,4850.58,0,2,7.05,0.5649,0.0,AA,0.519,1,2026-02-21
APP-002146,Logan Ltd,Retail,Real Estate,1687236.61,58870.25,0.0349,2.3,7,762,0.524,16324.3,4,0,39.65,0.4849,0.0,A,0.3864,0,2025-11-11
APP-002147,"Jones, Johnson and Lam",Energy,Working Capital,1447402.26,13243.63,0.0091,0.4,55,667,0.3057,20226.46,2,1,6.22,0.1643,0.0,A,0.6521,1,2026-01-31
APP-002148,Moore Inc,Real Estate,Business Expansion,193105.15,47390.74,0.2454,16.3,55,718,0.3939,1788.63,2,1,150.67,0.728,0.0,AA,0.5565,1,2025-08-08
APP-002149,"Smith, Ortiz and Curry",Media,Research & Development,255666.55,280189.09,1.0959,0.0,7,570,0.321,5278.3,7,3,18.01,0.2127,0.0,BB,0.9921,1,2026-03-14
APP-002150,"Morales, Wheeler and Singh",Agriculture,Real Estate,2425256.06,27494.63,0.0113,5.1,108,619,0.3913,36553.22,2,1,3.18,0.5206,0.0,BBB,0.8143,1,2025-11-25
APP-002151,Cox and Sons,Healthcare,Real Estate,484203.08,84652.42,0.1748,4.4,75,634,0.1294,3505.09,2,1,16.81,0.626,0.0,BBB,0.6568,1,2025-07-26
APP-002152,"Marsh, Hale and Lucero",Energy,Research & Development,99730.14,116895.11,1.1721,4.7,3,507,0.6159,1163.32,2,1,12.41,0.1912,0.0,B,0.9889,1,2026-02-01
APP-002153,"Ramirez, Thomas and Atkinson",Finance,Real Estate,134698.78,261585.24,1.942,9.5,11,544,0.0864,680.62,0,3,128.31,0.1648,0.0,B,0.9829,1,2025-06-26
APP-002154,"Mcconnell, Welch and Castillo",Retail,Real Estate,44355.27,1848.28,0.0417,8.6,21,713,0.3828,900.82,2,2,36.19,0.7159,0.0,AA,0.7112,1,2025-09-18
APP-002155,"Lopez, Matthews and Miller",Media,Working Capital,153409.16,8091.51,0.0527,10.4,6,585,0.5874,2222.74,2,0,42.63,0.2861,0.0,BB,0.8272,1,2025-06-25
APP-002156,"Reed, Thomas and Torres",Media,Research & Development,705462.47,144889.68,0.2054,10.3,6,433,0.1641,10802.23,1,0,56.98,0.707,1239.79,B,0.9895,1,2025-07-14
APP-002157,Mullins Ltd,Retail,Working Capital,133479.32,108164.82,0.8103,8.2,17,722,0.3704,967.22,3,0,3.88,0.6721,610.03,AA,0.3978,0,2026-03-03
APP-002158,"Crawford, Johnson and Torres",Manufacturing,Real Estate,266160.3,21499.97,0.0808,7.8,107,549,0.1514,5240.01,2,1,7.77,0.518,0.0,B,0.8962,1,2025-10-25
APP-002159,Johnson and Sons,Media,Business Expansion,361757.99,57923.55,0.1601,7.5,1,738,0.4456,3188.49,1,0,5.71,0.5946,0.0,AA,0.3487,0,2026-02-10
APP-002160,Snyder-Howard,Energy,Real Estate,238932.71,28157.93,0.1178,6.5,8,726,0.3352,4796.68,1,1,60.15,0.5008,0.0,AA,0.4238,1,2025-10-03
APP-002161,Smith-Leonard,Real Estate,Working Capital,150209.16,162611.5,1.0826,18.3,2,754,0.2696,2006.73,3,0,8.54,0.5673,0.0,AAA,0.3161,1,2025-10-26
APP-002162,Diaz Ltd,Real Estate,Debt Consolidation,48915.28,47287.49,0.9667,3.8,6,682,0.2792,595.0,1,0,9.39,0.6703,0.0,A,0.4546,1,2025-05-08
APP-002163,"Williams, Garrett and Miller",Technology,Equipment Purchase,248743.26,102686.49,0.4128,4.3,4,702,0.636,3850.39,2,1,36.59,0.7942,0.0,BBB,0.7723,1,2026-01-12
APP-002164,"Myers, Walker and Roberson",Real Estate,Debt Consolidation,48734.43,261474.38,5.3653,1.2,182,740,0.2333,327.41,4,0,23.91,0.4336,0.0,AA,0.7797,1,2025-08-25
APP-002165,Hart Ltd,Media,Working Capital,1086753.79,107047.49,0.0985,5.7,19,644,0.268,7521.18,1,2,7.57,0.6777,0.0,BBB,0.8426,1,2025-08-26
APP-002166,"Larson, Owens and Harris",Technology,Working Capital,1105530.4,60332.79,0.0546,8.6,2,813,0.4407,12959.14,0,0,24.27,0.2476,0.0,AA,0.2277,1,2025-12-27
APP-002167,Dunn-Cummings,Real Estate,Working Capital,140968.94,333800.64,2.3679,11.2,28,658,0.2841,2533.2,2,0,8.32,0.6421,327.86,A,0.7077,0,2026-02-24
APP-002168,"Riggs, Green and Lam",Healthcare,Research & Development,14111556.34,29596.54,0.0021,10.1,18,708,0.3812,104114.64,5,1,19.18,0.4186,17.0,AA,0.4067,1,2026-03-12
APP-002169,Alvarez Ltd,Retail,Debt Consolidation,386900.08,262489.43,0.6784,1.5,10,683,0.2405,7031.35,2,0,10.97,0.6102,0.0,A,0.4156,0,2026-01-23
APP-002170,Boone PLC,Manufacturing,Business Expansion,2758001.46,86713.87,0.0314,0.0,16,678,0.0822,57090.91,0,0,90.42,0.5827,0.0,A,0.3957,0,2025-10-15
APP-002171,Oliver-Torres,Healthcare,Equipment Purchase,382868.31,15762.55,0.0412,10.0,3,746,0.1516,4119.74,0,1,7.0,0.2357,0.0,AA,0.2106,0,2025-08-21
APP-002172,"Everett, Sutton and Allen",Transportation,Business Expansion,101237.63,175680.61,1.7353,15.0,81,690,0.4961,762.0,3,1,21.98,0.449,0.0,A,0.7432,1,2025-10-21
APP-002173,"Murphy, Taylor and Simmons",Retail,Research & Development,3077913.27,83495.95,0.0271,4.3,17,693,0.409,32788.44,1,1,81.61,0.6561,0.0,A,0.5696,1,2025-07-07
APP-002174,"Nicholson, Brown and Roberts",Retail,Working Capital,1293769.49,8940238.89,6.9102,10.1,45,708,0.1801,11213.99,2,0,16.15,0.7696,0.0,AA,0.7763,1,2025-07-03
APP-002175,Russell-Lewis,Agriculture,Equipment Purchase,87825.5,620329.85,7.0632,10.6,17,629,0.4445,712.15,2,2,7.15,0.4202,48.32,BBB,0.9893,1,2025-07-02
APP-002176,Callahan-Thompson,Transportation,Debt Consolidation,10537538.53,515445.09,0.0489,9.7,16,700,0.2736,55801.58,1,1,20.52,0.7352,0.0,AA,0.4501,0,2026-01-26
APP-002177,Hall-Watson,Technology,Real Estate,4224822.08,77498.1,0.0183,10.6,88,711,0.2651,54479.22,0,2,42.77,0.6683,0.0,AA,0.6116,1,2025-06-14
APP-002178,"King, Henderson and Cole",Agriculture,Business Expansion,355836.98,2802.52,0.0079,12.7,7,593,0.1119,3606.18,3,0,9.06,0.1894,445.33,BB,0.4509,0,2025-11-29
APP-002179,"Sullivan, Cooper and Gray",Finance,Business Expansion,1133491.15,461981.83,0.4076,10.9,66,721,0.4882,15738.53,0,1,18.68,0.752,622.42,A,0.6553,0,2025-11-14
APP-002180,Maddox and Sons,Retail,Research & Development,480878.98,41771.03,0.0869,9.6,84,652,0.263,2729.44,2,1,276.77,0.4541,0.0,A,0.5808,0,2025-05-27
APP-002181,"Watson, Medina and Myers",Manufacturing,Business Expansion,39705.14,51536.4,1.298,9.7,72,650,0.3595,595.26,1,2,72.8,0.4091,472.01,A,0.8801,1,2025-08-13
APP-002182,Jordan-Mckenzie,Technology,Business Expansion,37111.28,34577.12,0.9317,13.7,15,707,0.1985,423.56,1,1,23.48,0.421,121.16,AA,0.3845,0,2025-09-22
APP-002183,"Phillips, Rodriguez and Young",Manufacturing,Research & Development,13523017.64,27180.54,0.002,1.3,67,578,0.3455,240592.4,2,1,17.44,0.4563,1780.51,BB,0.9456,1,2025-05-06
APP-002184,"Copeland, Sanders and Weber",Real Estate,Business Expansion,1299924.25,1195.87,0.0009,3.1,9,612,0.2183,24457.6,1,2,13.88,0.7784,0.0,BBB,0.9123,0,2026-03-30
APP-002185,Hines-Green,Manufacturing,Research & Development,3423811.1,321920.44,0.094,7.0,102,752,0.0315,25999.28,2,2,8.25,0.7685,1299.28,AAA,0.6144,1,2025-09-23
APP-002186,"Gutierrez, Fitzpatrick and Joseph",Retail,Real Estate,16563234.0,38808.82,0.0023,9.4,27,702,0.3801,175524.99,3,5,116.58,0.5026,0.0,AA,0.9502,1,2025-07-22
APP-002187,White Group,Healthcare,Equipment Purchase,6972127.03,189110.05,0.0271,9.7,118,596,0.5118,96718.75,1,0,36.21,0.5459,0.0,BB,0.8175,1,2025-08-03
APP-002188,Smith-Mccann,Media,Debt Consolidation,135074.58,55536.46,0.4112,12.2,5,682,0.1873,819.8,1,2,15.57,0.2368,0.0,A,0.5309,1,2026-02-22
APP-002189,Davis Inc,Finance,Working Capital,5432444.87,66028.22,0.0122,7.6,7,706,0.1036,55433.32,0,0,15.05,0.4888,0.0,AA,0.132,0,2025-07-26
APP-002190,"Alvarez, Walter and Kim",Transportation,Debt Consolidation,152277.65,63743.8,0.4186,11.2,13,695,0.2302,792.26,1,4,6.51,0.5491,0.0,A,0.8878,1,2025-04-09
APP-002191,Davis-Peterson,Technology,Business Expansion,12487.49,210325.23,16.8429,15.1,1,747,0.1648,111.35,3,2,14.81,0.3541,386.35,AA,0.8965,1,2025-12-03
APP-002192,"Byrd, Hall and Curtis",Agriculture,Equipment Purchase,201923.76,83299.37,0.4125,9.3,79,750,0.1306,1589.3,1,0,39.26,0.2347,0.0,AAA,0.1196,0,2025-10-20
APP-002193,"Gordon, Wong and Martin",Transportation,Real Estate,300678.79,12679.08,0.0422,13.1,291,797,0.1819,3780.96,0,0,12.41,0.7313,25.69,AAA,0.2145,0,2026-01-18
APP-002194,James Ltd,Technology,Equipment Purchase,2630269.69,117237.13,0.0446,16.2,159,720,0.1079,31611.4,5,1,13.07,0.4966,878.5,AA,0.2538,0,2025-04-23
APP-002195,Prince-Barnett,Real Estate,Equipment Purchase,16841.17,55522.49,3.2968,9.2,49,718,0.6351,189.63,3,0,17.68,0.3629,0.0,BBB,0.76,1,2025-05-23
APP-002196,Schmidt LLC,Manufacturing,Working Capital,1316530.85,2302.0,0.0017,9.6,60,610,0.1705,14253.96,2,0,17.13,0.755,80.34,BBB,0.6217,1,2025-07-26
APP-002197,"Tate, Johnson and Clark",Manufacturing,Business Expansion,573648.0,119874.08,0.209,5.5,16,847,0.1817,3933.57,0,4,36.32,0.1861,0.0,AAA,0.7719,1,2025-05-23
APP-002198,"Williams, Scott and White",Manufacturing,Real Estate,7230024.4,81046.06,0.0112,0.0,3,654,0.0746,99242.49,4,1,10.03,0.3323,0.0,A,0.6101,0,2026-03-24
APP-002199,Hopkins LLC,Agriculture,Equipment Purchase,85336.7,79196.36,0.928,7.2,5,778,0.0923,884.25,3,1,19.45,0.5189,30.34,AAA,0.3518,0,2025-12-14
APP-002200,Austin Inc,Finance,Equipment Purchase,252226.65,19650.42,0.0779,13.6,9,531,0.2736,3667.37,0,0,21.21,0.3889,0.0,B,0.8653,1,2025-09-19
APP-002201,White-Aguirre,Finance,Business Expansion,277152.05,85152.24,0.3072,13.7,311,801,0.357,1629.79,0,1,6.59,0.555,0.0,AA,0.4735,1,2025-09-25
APP-002202,Robertson-Murphy,Agriculture,Research & Development,5125.3,274983.77,53.6523,2.8,36,643,0.3559,101.0,2,1,28.56,0.3292,0.0,BBB,0.9602,1,2025-05-30
APP-002203,Gillespie Inc,Retail,Real Estate,336469.57,417763.16,1.2416,5.9,151,729,0.0898,5070.15,1,1,21.16,0.245,0.0,AA,0.2979,1,2025-12-06
APP-002204,"Ballard, Pearson and Gates",Media,Working Capital,5871420.51,115715.43,0.0197,11.3,1,591,0.4447,98053.58,1,1,8.64,0.2796,0.0,BB,0.8566,1,2025-09-02
APP-002205,Cummings-Sanders,Manufacturing,Debt Consolidation,585818.14,11369.02,0.0194,1.8,4,610,0.5718,3227.79,0,0,9.88,0.6195,0.0,BBB,0.8498,1,2025-10-22
APP-002206,Byrd Ltd,Transportation,Debt Consolidation,239899878.81,659104.13,0.0027,11.6,40,603,0.3264,3396877.94,0,0,10.61,0.7325,0.0,BBB,0.7432,1,2026-01-31
APP-002207,"Kelly, Dodson and Douglas",Retail,Research & Development,43442.32,597923.65,13.7636,10.8,18,844,0.4123,184.27,1,0,51.86,0.3154,0.0,AA,0.7784,0,2026-01-28
APP-002208,"Wilson, Harrington and Lopez",Media,Debt Consolidation,154381.78,45037.66,0.2917,7.4,9,793,0.5305,1994.11,2,0,79.3,0.236,0.0,A,0.3014,0,2025-04-23
APP-002209,Santos Inc,Retail,Working Capital,105863.35,26965.38,0.2547,7.6,15,689,0.38,1909.82,1,0,94.0,0.1628,827.48,A,0.231,0,2025-11-01
APP-002210,Stuart-Johnson,Agriculture,Working Capital,205143.22,211037.65,1.0287,2.4,3,617,0.3985,2103.82,0,2,44.73,0.4846,0.0,BBB,0.948,1,2025-08-31
APP-002211,"Brown, Arnold and Tate",Finance,Research & Development,5438563.33,11506.93,0.0021,1.2,74,697,0.0873,97738.31,3,1,20.77,0.6028,61.39,A,0.3642,0,2025-06-23
APP-002212,Gibson-Gonzalez,Finance,Equipment Purchase,88331.98,32483.42,0.3677,16.3,28,572,0.3102,913.27,3,0,11.78,0.3314,0.0,BB,0.7689,1,2026-03-05
APP-002213,Hanna-Jennings,Agriculture,Debt Consolidation,40175374.37,834.6,0.0,10.1,3,701,0.2118,616980.56,0,0,20.67,0.2457,0.0,AA,0.1249,0,2026-02-07
APP-002214,Strickland-Weiss,Finance,Equipment Purchase,30733.77,861012.77,28.0152,13.6,237,625,0.1419,239.58,1,1,95.05,0.319,0.0,BBB,0.9394,1,2026-01-24
APP-002215,"Espinoza, Duncan and Odom",Technology,Equipment Purchase,181711.6,209459.51,1.1527,5.6,33,656,0.353,764.44,0,0,8.66,0.6925,0.0,A,0.6556,1,2025-09-09
APP-002216,Choi-Ruiz,Energy,Equipment Purchase,29373.89,44377.99,1.5108,0.0,3,738,0.3463,263.57,2,0,50.43,0.2583,50.4,AA,0.5453,1,2025-08-25
APP-002217,Cox-Lopez,Manufacturing,Working Capital,16263.73,4384.79,0.2696,13.1,34,643,0.2976,76.67,3,2,16.76,0.1764,0.0,BBB,0.7447,1,2026-01-02
APP-002218,Smith-Davis,Healthcare,Working Capital,94834.39,943841.86,9.9525,6.1,3,697,0.4113,1653.72,1,2,19.06,0.6426,1801.35,A,0.9809,1,2026-01-04
APP-002219,Scott-Gonzalez,Technology,Debt Consolidation,63930.29,27551.55,0.431,2.2,63,631,0.5764,794.76,1,2,4.33,0.7992,0.0,BBB,0.9663,1,2025-05-28
APP-002220,Sparks Ltd,Manufacturing,Debt Consolidation,56805323.33,23950.97,0.0004,0.0,364,668,0.3129,813384.55,2,0,28.32,0.5426,0.0,A,0.597,0,2025-06-22
APP-002221,Miller PLC,Media,Working Capital,624562.78,107705.02,0.1724,3.9,1,657,0.0914,4521.37,1,0,20.11,0.295,0.0,A,0.2296,1,2025-06-07
APP-002222,Miller-Warren,Retail,Working Capital,7478756.12,144027.14,0.0193,7.7,23,599,0.1416,133242.01,2,1,10.38,0.3507,0.0,BB,0.6996,1,2025-04-22
APP-002223,"Hill, Mullen and Leonard",Technology,Equipment Purchase,206194.41,259020.09,1.2562,12.9,33,627,0.5457,1408.83,1,0,47.9,0.4899,0.0,BBB,0.8174,1,2026-02-27
APP-002224,"Mcbride, Bean and Townsend",Transportation,Working Capital,278035.0,132810.99,0.4777,7.8,14,669,0.3117,5671.8,1,0,67.78,0.4508,0.0,A,0.3856,0,2025-07-25
APP-002225,Lewis Inc,Media,Real Estate,148158.87,19556.14,0.132,6.2,15,687,0.1065,891.02,0,1,82.78,0.4467,0.0,A,0.3091,0,2025-04-09
APP-002226,"Clark, Taylor and Smith",Real Estate,Working Capital,16032331.1,13384.38,0.0008,4.8,24,648,0.209,214634.79,0,2,14.11,0.534,813.06,BBB,0.7634,1,2025-09-22
APP-002227,Lawson-Landry,Transportation,Real Estate,16630.24,2688323.54,161.6527,8.0,3,664,0.3913,121.01,0,1,13.08,0.2607,0.0,A,0.9338,0,2026-01-28
APP-002228,Mitchell-Costa,Finance,Working Capital,3791.22,22224.87,5.8622,12.0,1,669,0.3943,59.43,0,3,19.68,0.7695,0.0,A,0.9926,1,2025-12-14
APP-002229,"Valdez, Richardson and Lawrence",Technology,Real Estate,76689.16,7663.09,0.0999,10.2,59,621,0.1482,1132.64,3,1,10.55,0.7586,0.0,BBB,0.743,1,2026-04-01
APP-002230,Smith and Sons,Manufacturing,Real Estate,10206903.15,37573.25,0.0037,5.4,36,697,0.2001,92690.63,2,2,45.51,0.1994,0.0,A,0.4142,0,2025-12-16
APP-002231,Parks Group,Retail,Working Capital,2775063.15,36574.78,0.0132,7.2,4,570,0.2739,24289.34,2,2,5.37,0.7734,589.61,BB,0.963,1,2026-03-06
APP-002232,"Lewis, Brown and Jenkins",Finance,Real Estate,368530.57,29623.3,0.0804,6.8,11,744,0.4997,1575.12,3,0,4.85,0.736,22.31,A,0.4297,0,2025-05-28
APP-002233,Brewer Inc,Transportation,Research & Development,2114729.41,60749.58,0.0287,0.2,10,711,0.3597,38984.28,0,0,10.03,0.2944,0.0,AA,0.3858,0,2025-10-24
APP-002234,"Jackson, Marquez and Kelley",Transportation,Working Capital,4954917.82,6889.02,0.0014,13.4,46,742,0.6385,94949.31,2,3,5.27,0.5022,1257.73,BBB,0.9313,1,2025-09-02
APP-002235,Harvey-Sullivan,Energy,Business Expansion,87502.07,20074.63,0.2294,3.8,3,766,0.4972,1631.67,2,1,4.14,0.185,0.0,A,0.4543,1,2025-06-01
APP-002236,"Miranda, Cherry and Coleman",Energy,Research & Development,102065.4,1692906.1,16.5865,16.7,2,652,0.48,1820.52,2,1,41.26,0.5915,0.0,A,0.9738,1,2025-10-30
APP-002237,Huber and Sons,Energy,Debt Consolidation,376032.89,12848.94,0.0342,9.6,45,711,0.1863,7354.88,2,0,39.44,0.7421,0.0,AA,0.2212,0,2025-06-20
APP-002238,Ward-Adams,Media,Debt Consolidation,382391.82,16812.92,0.044,8.2,5,772,0.4618,2224.5,1,3,4.65,0.1144,618.59,A,0.7388,1,2025-07-14
APP-002239,Hicks Inc,Technology,Debt Consolidation,965153.0,77126.77,0.0799,5.0,2,574,0.0994,11274.43,4,1,10.17,0.5899,334.95,BB,0.8379,1,2026-02-12
APP-002240,Wilson LLC,Transportation,Real Estate,83527894.51,24588.37,0.0003,9.8,131,590,0.4396,1223413.03,1,1,39.16,0.6387,609.3,BB,0.9112,1,2026-03-18
APP-002241,Ross-Harris,Retail,Debt Consolidation,3163106.46,80399.39,0.0254,0.0,31,617,0.28,13275.57,1,0,51.53,0.5581,0.0,BBB,0.7941,1,2025-07-07
APP-002242,Carpenter and Sons,Energy,Research & Development,325107.02,21400.1,0.0658,5.1,3,752,0.0613,4742.02,1,0,38.27,0.6821,0.0,AAA,0.1594,0,2026-03-19
APP-002243,Smith PLC,Agriculture,Real Estate,2722635.67,1141328.06,0.4192,14.5,34,539,0.1635,24633.92,0,0,12.54,0.1127,203.5,B,0.7546,1,2025-07-18
APP-002244,Brown PLC,Technology,Working Capital,204393.93,34633.22,0.1694,11.2,27,741,0.3518,1455.12,0,2,12.0,0.7518,0.0,AA,0.7135,1,2025-11-10
APP-002245,Mooney LLC,Transportation,Real Estate,1424767.77,47142.91,0.0331,10.9,18,773,0.2315,13415.67,2,0,28.83,0.7211,0.0,AAA,0.2384,1,2025-11-04
APP-002246,Perez Ltd,Manufacturing,Real Estate,422533.05,81635.76,0.1932,9.1,79,679,0.4312,7104.02,5,1,8.57,0.2573,370.83,A,0.5128,1,2026-01-13
APP-002247,George-Summers,Energy,Equipment Purchase,212049.36,29324.04,0.1383,3.9,25,775,0.3443,1993.27,2,4,38.35,0.6896,88.98,AA,0.9217,1,2025-05-30
APP-002248,Dominguez LLC,Technology,Research & Development,16517.02,19660.69,1.1903,9.9,5,711,0.4263,269.95,1,0,24.83,0.4309,0.0,AA,0.3944,1,2025-07-18
APP-002249,"Madden, Medina and Valdez",Finance,Real Estate,877688.3,42670.08,0.0486,2.0,7,765,0.4513,14775.26,0,2,60.1,0.4113,1293.33,A,0.7932,1,2025-05-13
APP-002250,Cohen-Ward,Transportation,Business Expansion,1554792.06,58239.07,0.0375,0.0,10,752,0.8137,20520.74,1,1,28.76,0.4436,0.0,BB,0.8727,1,2025-07-26
APP-002251,"Harris, Jackson and Newman",Healthcare,Working Capital,561286.13,83160.21,0.1482,11.5,10,778,0.3557,10232.88,1,1,8.02,0.463,0.0,AA,0.4205,1,2025-06-13
APP-002252,"Aguirre, Jones and Thompson",Agriculture,Working Capital,26166.69,19135.6,0.7313,11.9,75,686,0.3453,368.83,2,0,53.15,0.7445,38.78,A,0.4601,0,2025-09-19
APP-002253,Harrison Ltd,Energy,Equipment Purchase,65534.83,28260.53,0.4312,11.4,5,707,0.3584,509.85,3,0,10.08,0.3779,0.0,AA,0.25,1,2025-08-21
APP-002254,"Gonzalez, Mcdowell and Coleman",Technology,Working Capital,840958.37,111319.02,0.1324,14.4,31,639,0.2987,3730.69,1,0,124.51,0.7433,0.0,BBB,0.5823,0,2025-08-19
APP-002255,Tapia-Ford,Media,Research & Development,55066.1,112646.56,2.0457,6.7,52,652,0.5259,448.28,1,1,38.11,0.4543,225.75,A,0.8925,0,2025-12-26
APP-002256,Faulkner-Sparks,Transportation,Business Expansion,121298.49,35834.73,0.2954,17.0,97,669,0.2176,737.36,2,0,10.17,0.228,631.63,A,0.23,0,2025-12-01
APP-002257,Long-Bailey,Real Estate,Research & Development,595306.54,8012.15,0.0135,17.9,11,679,0.0735,6342.03,2,1,7.93,0.3322,0.0,A,0.2638,1,2025-05-11
APP-002258,Salazar-Perez,Finance,Research & Development,266346.23,19524.22,0.0733,11.2,256,741,0.241,3312.34,0,1,21.31,0.3439,0.0,AA,0.2932,0,2026-02-04
APP-002259,Dunn-Brown,Healthcare,Business Expansion,39871.35,15087.06,0.3784,8.1,8,695,0.3094,540.77,2,3,10.11,0.6005,0.0,A,0.8292,1,2025-04-12
APP-002260,Perez-Young,Transportation,Research & Development,2647159.99,132816.83,0.0502,5.5,1,684,0.3635,11246.74,0,1,24.05,0.7496,0.0,A,0.6108,0,2025-10-05
APP-002261,Adams Inc,Healthcare,Debt Consolidation,8558499.08,2069.46,0.0002,7.7,57,758,0.154,83912.32,1,1,4.98,0.6306,0.0,AAA,0.3259,0,2025-04-11
